22360	100	1.9462	1.3862
22460	100	1.9417	1.3862
22560	100	1.9378	1.3862
22660	100	1.9345	1.3862
22760	100	1.9318	1.3862
22860	100	1.9297	1.3862
22960	100	1.9282	1.3862
23060	100	1.9272	1.3862
23160	100	1.9268	1.3862
23260	100	1.9269	1.3862
23360	100	1.9275	1.3862
23460	100	1.9286	1.3862
23560	100	1.9302	1.3862
23660	100	1.9322	1.3862
23760	100	1.9346	1.3862
23860	100	1.9374	1.3862
23960	100	1.9405	1.3862
24060	100	1.9440	1.3862
24160	100	1.9477	1.3862
24260	100	1.9516	1.3862
24360	100	1.9557	1.3862
24460	100	1.9600	1.3862
24560	100	1.9644	1.3862
24660	100	1.9687	1.3862
24760	100	1.9727	1.3862
24860	100	1.9765	1.3862
24960	100	1.9798	1.3862
25060	100	1.9825	1.3862
25160	100	1.9844	1.3862
25260	100	1.9856	1.3862
25360	100	1.9858	1.3862
25460	100	1.9850	1.3862
25560	100	1.9832	1.3862
25660	100	1.9808	1.3862
25760	100	1.9778	1.3862
25860	100	1.9747	1.3862
25960	100	1.9714	1.3862
26060	100	1.9684	1.3862
26160	100	1.9658	1.3862
26260	100	1.9638	1.3862
26360	100	1.9626	1.3862
26460	100	1.9626	1.3862
26560	100	1.9635	1.3862
26660	100	1.9652	1.3862
26760	100	1.9676	1.3862
26860	100	1.9703	1.3862
26960	100	1.9734	1.3862
27060	100	1.9765	1.3862
27160	100	1.9796	1.3862
27260	100	1.9824	1.3862
27360	100	1.9848	1.3862
27460	100	1.9866	1.3862
27560	100	1.9879	1.3862
27660	100	1.9887	1.3862
27760	100	1.9890	1.3862
27860	100	1.9889	1.3862
27960	100	1.9886	1.3862
28060	100	1.9879	1.3862
28160	100	1.9871	1.3862
28260	100	1.9861	1.3862
28360	100	1.9850	1.3862
28460	100	1.9839	1.3862
28560	100	1.9827	1.3862
28660	100	1.9815	1.3862
28760	100	1.9804	1.3862
28860	100	1.9793	1.3862
28960	100	1.9782	1.3862
29060	100	1.9771	1.3862
29160	100	1.9762	1.3862
29260	100	1.9753	1.3862
29360	100	1.9745	1.3862
29460	100	1.9738	1.3862
29560	100	1.9733	1.3862
29660	100	1.9728	1.3862
29760	100	1.9725	1.3862
29860	100	1.9723	1.3862
29960	100	1.9722	1.3862
30060	100	1.9722	1.3862
30160	100	1.9723	1.3862
30260	100	1.9726	1.3862
30360	100	1.9729	1.3862
30460	100	1.9734	1.3862
30560	100	1.9739	1.3862
30660	100	1.9746	1.3862
30760	100	1.9752	1.3862
30860	100	1.9759	1.3862
30960	100	1.9767	1.3862
31060	100	1.9774	1.3862
31160	100	1.9781	1.3862
31260	100	1.9787	1.3862
31360	100	1.9793	1.3862
31460	100	1.9799	1.3862
31560	100	1.9803	1.3862
31660	100	1.9807	1.3862
31760	100	1.9810	1.3862
31860	100	1.9814	1.3862
31960	100	1.9817	1.3862
32060	100	1.9821	1.3862
32160	100	1.9825	1.3862
32260	100	1.9829	1.3862
32360	100	1.9834	1.3862
32460	100	1.9840	1.3862
32560	100	1.9847	1.3862
32660	100	1.9854	1.3862
32760	100	1.9863	1.3862
32860	100	1.9874	1.3862
32960	100	1.9885	1.3862
33060	100	1.9898	1.3862
33160	100	1.9913	1.3862
33260	100	1.9929	1.3862
33360	100	1.9947	1.3862
33460	100	1.9966	1.3862
33560	100	1.9988	1.3862
33660	100	2.0010	1.3862
33760	100	2.0034	1.3862
33860	100	2.0059	1.3862
33960	100	2.0085	1.3862
34060	100	2.0112	1.3862
34160	100	2.0139	1.3862
34260	100	2.0167	1.3862
34360	100	2.0195	1.3862
34460	100	2.0223	1.3862
34560	100	2.0250	1.3862
34660	100	2.0277	1.3862
34760	100	2.0302	1.3862
34860	100	2.0325	1.3862
34960	100	2.0346	1.3862
35060	100	2.0364	1.3862
35160	100	2.0378	1.3862
35260	100	2.0388	1.3862
35360	100	2.0395	1.3862
35460	100	2.0396	1.3862
35560	100	2.0394	1.3862
35660	100	2.0387	1.3862
35760	100	2.0378	1.3862
35860	100	2.0367	1.3862
35960	100	2.0355	1.3862
36060	100	2.0342	1.3862
36160	100	2.0328	1.3862
36260	100	2.0316	1.3862
36360	100	2.0305	1.3862
36460	100	2.0296	1.3862
36560	100	2.0289	1.3862
36660	100	2.0285	1.3862
36760	100	2.0282	1.3862
36860	100	2.0282	1.3862
36960	100	2.0283	1.3862
37060	100	2.0285	1.3862
37160	100	2.0289	1.3862
37260	100	2.0294	1.3862
37360	100	2.0300	1.3862
37460	100	2.0307	1.3862
37560	100	2.0315	1.3862
37660	100	2.0323	1.3862
37760	100	2.0331	1.3862
37860	100	2.0339	1.3862
37960	100	2.0347	1.3862
38060	100	2.0354	1.3862
38160	100	2.0360	1.3862
38260	100	2.0365	1.3862
38360	100	2.0369	1.3862
38460	100	2.0371	1.3862
38560	100	2.0372	1.3862
38660	100	2.0374	1.3862
38760	100	2.0375	1.3862
38860	100	2.0379	1.3862
38960	100	2.0384	1.3862
39060	100	2.0393	1.3862
39160	100	2.0405	1.3862
39260	100	2.0422	1.3862
39360	100	2.0445	1.3862
39460	100	2.0473	1.3862
39560	100	2.0507	1.3862
39660	100	2.0545	1.3862
39760	100	2.0585	1.3862
39860	100	2.0628	1.3862
39960	100	2.0671	1.3862
40060	100	2.0713	1.3862
40160	100	2.0754	1.3862
40260	100	2.0793	1.3862
40360	100	2.0827	1.3862
40460	100	2.0857	1.3862
40560	100	2.0883	1.3862
40660	100	2.0903	1.3862
40760	100	2.0918	1.3862
40860	100	2.0927	1.3862
40960	100	2.0932	1.3862
41060	100	2.0932	1.3862
41160	100	2.0926	1.3862
41260	100	2.0915	1.3862
41360	100	2.0898	1.3862
41460	100	2.0876	1.3862
41560	100	2.0849	1.3862
41660	100	2.0818	1.3862
41760	100	2.0784	1.3862
41860	100	2.0748	1.3862
41960	100	2.0711	1.3862
42060	100	2.0674	1.3862
42160	100	2.0638	1.3862
42260	100	2.0604	1.3862
42360	100	2.0573	1.3862
42460	100	2.0546	1.3862
42560	100	2.0522	1.3862
42660	100	2.0502	1.3862
42760	100	2.0485	1.3862
42860	100	2.0470	1.3862
42960	100	2.0456	1.3862
43060	100	2.0443	1.3862
43160	100	2.0430	1.3862
43260	100	2.0416	1.3862
43360	100	2.0401	1.3862
43460	100	2.0385	1.3862
43560	100	2.0367	1.3862
43660	100	2.0346	1.3862
43760	100	2.0325	1.3862
43860	100	2.0302	1.3862
43960	100	2.0278	1.3862
44060	100	2.0254	1.3862
44160	100	2.0228	1.3862
44260	100	2.0203	1.3862
44360	100	2.0178	1.3862
44460	100	2.0152	1.3862
44560	100	2.0127	1.3862
44660	100	2.0101	1.3862
44760	100	2.0073	1.3862
44860	100	2.0043	1.3862
44960	100	2.0010	1.3862
45060	100	1.9974	1.3862
45160	100	1.9934	1.3862
45260	100	1.9889	1.3862
45360	100	1.9839	1.3862
45460	100	1.9783	1.3862
45560	100	1.9721	1.3862
45660	100	1.9654	1.3862
45760	100	1.9583	1.3862
45860	100	1.9509	1.3862
45960	100	1.9431	1.3862
46060	100	1.9352	1.3862
46160	100	1.9273	1.3862
46260	100	1.9193	1.3862
46360	100	1.9114	1.3862
46460	100	1.9037	1.3862
46560	100	1.8963	1.3862
46660	100	1.8893	1.3862
46760	100	1.8828	1.3862
46860	100	1.8768	1.3862
46960	100	1.8715	1.3862
47060	100	1.8670	1.3862
47160	100	1.8634	1.3862
47260	100	1.8608	1.3862
47360	100	1.8593	1.3862
47460	100	1.8588	1.3862
47560	100	1.8595	1.3862
47660	100	1.8610	1.3862
47760	100	1.8631	1.3862
47860	100	1.8657	1.3862
47960	100	1.8686	1.3862
48060	100	1.8715	1.3862
48160	100	1.8743	1.3862
48260	100	1.8769	1.3862
48360	100	1.8789	1.3862
48460	100	1.8803	1.3862
48560	100	1.8810	1.3862
48660	100	1.8811	1.3862
48760	100	1.8805	1.3862
48860	100	1.8795	1.3862
48960	100	1.8780	1.3862
49060	100	1.8760	1.3862
49160	100	1.8736	1.3862
49260	100	1.8708	1.3862
49360	100	1.8678	1.3862
49460	100	1.8645	1.3862
49560	100	1.8610	1.3862
49660	100	1.8573	1.3862
49760	100	1.8537	1.3862
49860	100	1.8503	1.3862
49960	100	1.8470	1.3862
50060	100	1.8439	1.3862
51060	1000	1.8412	1.3862
52060	1000	1.8388	1.3862
53060	1000	1.8369	1.3862
54060	1000	1.8387	1.3862
55060	1000	1.8400	1.3862
56060	1000	1.8420	1.3862
57060	1000	1.8615	1.3862
58060	1000	1.8931	1.3862
59060	1000	1.8937	1.3862
60060	1000	1.9080	1.3862
61060	1000	1.9050	1.3862
62060	1000	1.9134	1.3862
63060	1000	1.9511	1.3862
64060	1000	1.9730	1.3862
65060	1000	1.9815	1.3862
66060	1000	1.9847	1.3862
67060	1000	1.9918	1.3862
68060	1000	1.9871	1.3862
69060	1000	1.9563	1.3862
70060	1000	1.9358	1.3862
71060	1000	1.9188	1.3862
72060	1000	1.9023	1.3862
73060	1000	1.9052	1.3862
74060	1000	1.9038	1.3862
75060	1000	1.9038	1.3862
76060	1000	1.9008	1.3862
77060	1000	1.8902	1.3862
78060	1000	1.8859	1.3862
79060	1000	1.8787	1.3862
80060	1000	1.8824	1.3862
81060	1000	1.8660	1.3862
82060	1000	1.8326	1.3862
83060	1000	1.8372	1.3862
84060	1000	1.8436	1.3862
85060	1000	1.8701	1.3862
86060	1000	1.8786	1.3862
87060	1000	1.8983	1.3862
88060	1000	1.8752	1.3862
89060	1000	1.8624	1.3862
90060	1000	1.8757	1.3862
91060	1000	1.8964	1.3862
92060	1000	1.9176	1.3862
93060	1000	1.9446	1.3862
94060	1000	1.9582	1.3862
95060	1000	1.9659	1.3862
96060	1000	1.9845	1.3862
97060	1000	1.9980	1.3862
98060	1000	2.0032	1.3862
99060	1000	2.0100	1.3862
100060	1000	2.0164	1.3862
